recorded_amine,score_amine,counterfactual_amide,score_amide
O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.872699,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2ccc(NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.807448
C[C@H](c1ccccc1)N(CC1CNC1)c1cc(-c2cccc(CNc3ccnc4ccccc34)c2)ccn1,7.147456,C[C@@H](Nc1cc(-c2cccc(CN(C(=O)C3CNC3)c3ccnc4ccccc34)c2)ccn1)c1ccccc1,7.480575
Nc1ccc(CNc2cc(C(=O)NCc3c[nH]c4ccccc34)ccc2O)cc1O,5.622318,Nc1ccc(C(=O)Nc2cc(C(=O)NCc3c[nH]c4ccccc34)ccc2O)cc1O,5.899163
ClCc1ccccc1CNc1cccc(-c2cc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]n2)c1,7.553374,O=C(Nc1cc(-c2cccc(NCc3ccccc3CCl)c2)n[nH]1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.458174
O=C(NCCc1ccccc1)c1cccc(N(CCc2cn(CC3CC3)c3ccccc23)CC2CNC2)n1,7.319417,O=C(NCCc1ccccc1)c1cccc(N(CCc2cn(CC3CC3)c3ccccc23)C(=O)C2CNC2)n1,7.690461
Brc1cc(NCc2ccc(CN(C[C@@H]3CCCN3)C34CC(C3)C4)cc2)[nH]n1,5.977183,O=C([C@@H]1CCCN1)N(Cc1ccc(CNC23CC(C2)C3)cc1)c1cc(Br)n[nH]1,5.947753
Oc1ccc(-c2nc3cccc(Br)c3[nH]2)cc1NCC1CNC1,6.372097,O=C(Nc1cc(-c2nc3cccc(Br)c3[nH]2)ccc1O)C1CNC1,6.541576
c1cc(NCC2CNC2)cc(-c2cccc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c2)c1,8.089395,O=C(Nc1cccc(-c2cccc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c2)c1)C1CNC1,7.413228
N#Cc1ccc(NCc2ccc3nc(C4(NC(=O)c5cccc(C=O)c5)CCC4)oc3c2)c(N)c1,5.826659,N#Cc1ccc(N)c(NC(=O)c2ccc3nc(C4(NC(=O)c5cccc(C=O)c5)CCC4)oc3c2)c1,5.709666
Fc1cc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)ccc1-c1nnn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)n1,7.923703,O=C(Nc1ccc(-c2ccc(-c3nnn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)n3)c(F)c2)cc1)[C@@H]1Cc2ccccc2CN1,7.778895
Oc1ccc(-c2nnn(CC3CC3)n2)cc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.913583,O=C(Nc1cc(-c2nnn(CC3CC3)n2)ccc1O)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.448882
Nc1cc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)ccc1NCc1ccc2oc(C3CNC3)nc2c1,7.805704,Nc1cc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)ccc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,7.629285
O=C(Nc1cc(Br)n[nH]1)c1ccccc1NC[C@@H]1Cc2ccccc2CN1,6.00136,O=C(Nc1cc(Br)n[nH]1)c1ccccc1NC(=O)[C@@H]1Cc2ccccc2CN1,6.455137
O=C(O)c1ccc(-c2nc3cc(-c4cccc(NCC5CNC5)c4)ccc3o2)cc1,7.095537,O=C(O)c1ccc(-c2nc3cc(-c4cccc(NC(=O)C5CNC5)c4)ccc3o2)cc1,7.258048
Nc1cc(-c2cccc(NCc3ccc(Cn4ccc5cccc(NC[C@@H]6Cc7ccccc7CN6)c54)cc3)c2)n[nH]1,6.974144,Nc1cc(-c2cccc(NCc3ccc(Cn4ccc5cccc(NC(=O)[C@@H]6Cc7ccccc7CN6)c54)cc3)c2)n[nH]1,7.262141
Nc1cccc(-c2c[nH]nc2NCc2cccc(O)c2NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1,6.525677,Nc1c(O)cccc1CNc1n[nH]cc1-c1cccc(NC(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)c1,7.124909
O=Cc1cccc(CNCc2ccc(C(F)(F)F)cc2)c1,4.530311,O=Cc1cccc(C(=O)NCc2ccc(C(F)(F)F)cc2)c1,4.95599
Brc1ccc2oc(-c3ccc(Cn4cc(CCNCc5ccc(CO[C@H]6CN7CCC6CC7)cc5)c5ccccc54)cc3)nc2c1,7.725411,O=C(NCCc1cn(Cc2ccc(-c3nc4cc(Br)ccc4o3)cc2)c2ccccc12)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.740213
O=C(Nc1cc(-c2ccc(NCc3ccc4nc([C@@H]5CCCN5)oc4c3)nc2)n[nH]1)C1CNC1,7.995539,O=C(Nc1ccc(-c2cc(NC(=O)C3CNC3)[nH]n2)cn1)c1ccc2nc([C@@H]3CCCN3)oc2c1,6.493267
Nc1ccccc1CN1CCC[C@@H](O)C1,2.882187,Nc1ccccc1C(=O)N1CCC[C@@H](O)C1,3.083128
Nc1ccc(Nc2ccccc2CNc2nc(F)nc3[nH]cnc23)cc1,4.275058,Nc1ccc(Nc2ccccc2C(=O)Nc2nc(F)nc3[nH]cnc23)cc1,4.798073
c1ccc(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)c(CNC23CC(C2)C3)c1,7.680448,O=C(Nc1ccccc1CNC12CC(C1)C2)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.59476
c1ccc2c(c1)c(CNCc1ccc3nc(C4CNC4)oc3c1)cn2Cc1ccc(-c2nnn(CC3CC3)n2)cc1,8.16714,O=C(NCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)c1ccc2nc(C3CNC3)oc2c1,8.332373
O=C(Nc1c(O)cccc1C(=O)NCCc1ccccc1)c1cccc(-c2cc(NCC3CNC3)[nH]n2)c1,6.969421,O=C(Nc1c(O)cccc1C(=O)NCCc1ccccc1)c1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1,7.237914
Cc1cc(-c2ccc3[nH]ccc3c2)cnc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.528318,Cc1cc(-c2ccc3[nH]ccc3c2)cnc1NC(=O)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.241526
OB(O)c1cccc(NCc2ccc3oc(-c4cccc5oc(C6CNC6)nc45)nc3c2)c1,6.131592,O=C(Nc1cccc(B(O)O)c1)c1ccc2oc(-c3cccc4oc(C5CNC5)nc34)nc2c1,5.964216
Nc1cc(-c2ccc(NCc3ccc4oc(C5CNC5)nc4c3)cc2)n[nH]1,7.272624,Nc1cc(-c2ccc(NC(=O)c3ccc4oc(C5CNC5)nc4c3)cc2)n[nH]1,6.992865
C[C@@H](NCc1ccc(CCl)cc1)C(=O)N1CCC(=O)CC1,3.323762,C[C@@H](NC(=O)c1ccc(CCl)cc1)C(=O)N1CCC(=O)CC1,3.759341
c1cc2nc(C3CCN3)[nH]c2cc1CNC12CC(C1)C2,7.311371,O=C(NC12CC(C1)C2)c1ccc2nc(C3CCN3)[nH]c2c1,6.583569
Nc1ccc(CN(C[C@@H]2Cc3ccccc3CN2)c2ccccc2C(=O)NC2CC2)cc1N,6.014432,Nc1ccc(C(=O)N(C[C@@H]2Cc3ccccc3CN2)c2ccccc2C(=O)NC2CC2)cc1N,6.29316
OB(O)c1ccc(NCc2cccnc2F)cc1,3.419141,O=C(Nc1ccc(B(O)O)cc1)c1cccnc1F,3.62146
O=C(Nc1n[nH]cc1-c1cccc(NCC2CCN2C[C@@H]2Cc3ccccc3CN2)c1)Nc1ccnc2ccccc12,7.519184,O=C(Nc1n[nH]cc1-c1cccc(N(CC2CCN2)C(=O)[C@@H]2Cc3ccccc3CN2)c1)Nc1ccnc2ccccc12,7.39686
c1ccc2c(Nc3ccc(NCc4ccc(CO[C@H]5CN6CCC5CC6)cc4)cc3)ccnc2c1,7.654371,O=C(Nc1ccc(Nc2ccnc3ccccc23)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.970757
c1ccc2c(c1)CN[C@H](CNc1ccc(-c3cccc4nc(-c5ccc(CNC67CC(C6)C7)cc5)oc34)cc1)C2,7.836782,O=C(Nc1ccc(-c2cccc3nc(-c4ccc(CNC56CC(C5)C6)cc4)oc23)cc1)[C@@H]1Cc2ccccc2CN1,7.701173
COc1ccc(CNCc2ccc(N)c(O)c2)cc1,4.110395,COc1ccc(CNC(=O)c2ccc(N)c(O)c2)cc1,4.466863
O=C(O)c1ccc(NC[C@@H]2Cc3ccccc3CN2)c(NCc2cccc(C(=O)Nc3ccnc4ccccc34)c2)c1,6.756755,O=C(O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3CN2)c(NCc2cccc(C(=O)Nc3ccnc4ccccc34)c2)c1,6.913681
Nc1ccc(-c2cccc(NC[C@@H](NCc3ccc4oc(C5CNC5)nc4c3)c3ccccc3)c2)cc1,7.333044,N[C@H](CNc1cccc(-c2ccc(NC(=O)c3ccc4oc(C5CNC5)nc4c3)cc2)c1)c1ccccc1,7.735277
c1ccc2c(c1)CN[C@H](CNc1cc(-c3ccc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)cc3)n[nH]1)C2,8.271089,O=C(Nc1ccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)cc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.940495
C[C@@H](NCc1ccc(C#N)nc1)C(=O)NCc1c[nH]c2ccccc12,5.35483,C[C@@H](NC(=O)c1ccc(C#N)nc1)C(=O)NCc1c[nH]c2ccccc12,5.711821
O=C(Nc1cccc(B(O)O)c1)[C@H](NCc1ccc(CO[C@H]2CN3CCC2CC3)cc1)c1ccccc1,6.188766,O=C(N[C@@H](C(=O)Nc1cccc(B(O)O)c1)c1ccccc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,6.185115
O=C(Nc1ccc(-c2ccccc2CCNC(=O)C2CNC2)cc1)c1ccccc1NC[C@@H]1Cc2ccccc2CN1,7.591808,O=C(Nc1ccc(-c2ccccc2CCNC(=O)C2CNC2)cc1)c1ccccc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.475011
Nc1ccc(CNCCc2cn(CC(=O)c3ccc4c(c3)NC(=O)C4)c3ccccc23)cc1O,5.901944,Nc1ccc(C(=O)NCCc2cn(CC(=O)c3ccc4c(c3)NC(=O)C4)c3ccccc23)cc1O,6.110361
c1cc(CNc2cccc3cc[nH]c23)cc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)c1,7.565891,O=C(Nc1cccc2cc[nH]c12)c1cccc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)c1,7.586695
N#Cc1ccc(CN(Cc2cn(CC3CC3)c3ccccc23)c2cccc3ccn(CC4CC4)c23)cn1,7.068842,N#Cc1ccc(C(=O)N(Cc2cn(CC3CC3)c3ccccc23)c2cccc3ccn(CC4CC4)c23)cn1,7.155618
Nc1ccc(-c2nc3c(C(=O)O)cccc3o2)cc1NCc1ccc2oc(C3CNC3)nc2c1,6.876484,Nc1cc(-c2nc3c(C(=O)O)cccc3o2)ccc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,6.645496
Nc1cc(C(=O)O)ccc1NCC1CCN1,4.759972,Nc1cc(C(=O)O)ccc1NC(=O)C1CCN1,5.102158
C[C@@H](NCc1ccc(O)c(N)c1)c1ccccc1,3.899483,C[C@@H](NC(=O)c1ccc(O)c(N)c1)c1ccccc1,4.465222
Nc1ccc(CNc2cc(-c3ccc(NCc4ccc5nc(C6CNC6)oc5c4)cc3)n[nH]2)cc1N,7.314424,Nc1ccc(C(=O)Nc2cc(-c3ccc(NCc4ccc5nc(C6CNC6)oc5c4)cc3)n[nH]2)cc1N,7.541196
O=C(NCCc1ccccc1)C1CCN1Cc1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,7.782459,O=C(NCCc1ccccc1)C1CCN1C(=O)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,7.389585
Nc1cc(CNCCc2c[nH]c3ccccc23)ccc1NC1CN(C(=O)N2CC(C(=O)O)C2)C1,5.866364,Nc1cc(C(=O)NCCc2c[nH]c3ccccc23)ccc1NC1CN(C(=O)N2CC(C(=O)O)C2)C1,5.901543
OB(O)c1ccc(NCc2ccc3nc(-c4ncc[nH]4)[nH]c3c2)cc1,4.194198,O=C(Nc1ccc(B(O)O)cc1)c1ccc2nc(-c3ncc[nH]3)[nH]c2c1,4.431967
Brc1ccc(NCc2ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)oc3c2)cc1,7.517139,O=C(Nc1ccc(Br)cc1)c1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,7.361496
N#Cc1ccc(CN2Cc3ccccc3C[C@H]2C(=O)O)cn1,4.755165,N#Cc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)O)cn1,4.788476
O=Cc1cccc(CNc2ccc(Br)cc2)c1,3.886695,O=Cc1cccc(C(=O)Nc2ccc(Br)cc2)c1,4.255377
O=C(Nc1cccc(-c2cncc(O)c2)c1)c1cccc(-c2ccccc2CCNCC2CNC2)c1,6.763221,O=C(Nc1cccc(-c2cncc(O)c2)c1)c1cccc(-c2ccccc2CCNC(=O)C2CNC2)c1,7.499303
Brc1ncccc1-c1nc2ccc(CN3CCNCC3)cc2[nH]1,4.846869,O=C(c1ccc2nc(-c3cccnc3Br)[nH]c2c1)N1CCNCC1,5.400556
COc1cccc(CNC(=O)c2ccc(Cn3nnc(-c4ccc5nc(-c6ccccc6NCC6CCN6)[nH]c5c4)n3)cc2)c1,7.301268,COc1cccc(CNC(=O)c2ccc(Cn3nnc(-c4ccc5nc(-c6ccccc6NC(=O)C6CCN6)[nH]c5c4)n3)cc2)c1,7.072209
O=C(Nc1ccnc2ccccc12)C1(NCc2ccc3nc(-c4ccc(CCl)cc4)[nH]c3c2)CCC1,6.868569,O=C(NC1(C(=O)Nc2ccnc3ccccc23)CCC1)c1ccc2nc(-c3ccc(CCl)cc3)[nH]c2c1,6.810257
Nc1ccc(CN2CCC[C@@H]2CO)cc1O,3.000877,Nc1ccc(C(=O)N2CCC[C@@H]2CO)cc1O,3.088841
O=C(O)c1cccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)c(O)c2)c1,6.92965,O=C(O)c1cccc(-c2ccc(NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)c(O)c2)c1,6.722707
O=Cc1ccc(CNc2nc(F)nc3[nH]cnc23)cc1,3.91747,O=Cc1ccc(C(=O)Nc2nc(F)nc3[nH]cnc23)cc1,4.45037
COc1ccc(NCc2ccc3nc([C@@H]4CCCNC4)oc3c2)c(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1,7.556523,COc1ccc(NCc2ccc3nc([C@@H]4CCCNC4)oc3c2)c(NC(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)c1,7.62482
N#Cc1ccc(CNc2cc(CNC34CC(C3)C4)ccc2N)cn1,5.96073,N#Cc1ccc(C(=O)Nc2cc(CNC34CC(C3)C4)ccc2N)cn1,6.216745
N[C@@H](CNc1ccnc2ccccc12)c1ccccc1,4.402757,N[C@@H](C(=O)Nc1ccnc2ccccc12)c1ccccc1,5.33558
OB(O)c1ccc(NCc2cnccc2NCc2ccc(-c3nnn(CC4CC4)n3)nc2)cc1,6.260634,O=C(Nc1ccncc1CNc1ccc(B(O)O)cc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.337717
Nc1cc(-c2cccc(-c3nc4ccc(C(=O)O)cc4[nH]3)c2)ccc1NCC1CNC1,6.635695,Nc1cc(-c2cccc(-c3nc4ccc(C(=O)O)cc4[nH]3)c2)ccc1NC(=O)C1CNC1,6.849883
O=C(O)c1ccccc1NCc1ccc2nc([C@@H]3CCCN3)[nH]c2c1,5.620342,O=C(Nc1ccccc1C(=O)O)c1ccc2nc([C@@H]3CCCN3)[nH]c2c1,5.710059
O=C(NCc1c[nH]c2ccccc12)[C@H]1CCCN(Cc2ccc3nc(-c4ccc(CCl)cc4)oc3c2)C1,6.941694,O=C(NCc1c[nH]c2ccccc12)[C@H]1CCCN(C(=O)c2ccc3nc(-c4ccc(CCl)cc4)oc3c2)C1,7.19423
C[C@@H](Nc1ccc(NCc2cccc(F)n2)cc1)c1ccccc1,5.542497,C[C@@H](Nc1ccc(NC(=O)c2cccc(F)n2)cc1)c1ccccc1,5.807028
COc1ccccc1CNC(=O)c1cccc(O)c1NC[C@@H]1Cc2ccccc2CN1,6.10415,COc1ccccc1CNC(=O)c1cccc(O)c1NC(=O)[C@@H]1Cc2ccccc2CN1,6.228721
O=C(O)C1CCN1Cc1ccccc1NCc1ccc2nc(-c3ccc4nc(C5CNC5)oc4c3)oc2c1,7.274478,O=C(Nc1ccccc1CN1CCC1C(=O)O)c1ccc2nc(-c3ccc4nc(C5CNC5)oc4c3)oc2c1,7.204955
c1cc2[nH]c(C3CNC3)nc2cc1CNc1ccc(-c2ccc(NC3CNC3)cc2)cc1,7.714161,O=C(Nc1ccc(-c2ccc(NC3CNC3)cc2)cc1)c1ccc2[nH]c(C3CNC3)nc2c1,6.251382
O=C(O)c1ccc(NC2CN(C(=O)Nc3cccc4ccccc34)C2)c(NCC2CCN2)c1,6.55918,O=C(O)c1ccc(NC2CN(C(=O)Nc3cccc4ccccc34)C2)c(NC(=O)C2CCN2)c1,6.373275
Cc1cc(Br)cnc1NCc1ccc2oc(C3CNC3)nc2c1,6.348064,Cc1cc(Br)cnc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,6.171806
Oc1cc(-c2cccc(NCc3ccc(CCl)cc3)c2)ccc1NCC1CCN1,6.829158,O=C(Nc1ccc(-c2cccc(NCc3ccc(CCl)cc3)c2)cc1O)C1CCN1,6.702453
COc1ccccc1CN(Cc1ccc(CN2CCC[C@H]2CO)cc1)C(=O)N1CCC[C@H]1CNCCc1c[nH]c2ccccc12,5.768635,COc1ccccc1CN(Cc1ccc(CN2CCC[C@H]2CO)cc1)C(=O)N1CCC[C@H]1C(=O)NCCc1c[nH]c2ccccc12,5.99618
Cc1cc(-c2cccc(NCC3CCN3)c2)cnc1N,6.156361,Cc1cc(-c2cccc(N)c2)cnc1NC(=O)C1CCN1,6.425566
FC(F)(F)c1ccc(CNCc2ccc3oc(C4CN(Cc5ccc(-c6nnn(CC7CC7)n6)nc5)C4)nc3c2)cc1,7.607998,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N(Cc1ccc(C(F)(F)F)cc1)Cc1ccc2oc(C3CNC3)nc2c1,7.585268
c1cc(CCN(Cc2ccc3nc(C4CNC4)[nH]c3c2)Cc2ccc3nc(C4CNC4)oc3c2)ccn1,7.699172,O=C(c1ccc2nc(C3CNC3)[nH]c2c1)N(CCc1ccncc1)Cc1ccc2nc(C3CNC3)oc2c1,7.365427
O=C(O)C1CCN(C[C@H]2CCCN2Cc2ccc(-c3nnn(CC4CC4)n3)nc2)CC1,6.113174,O=C(O)C1CCN(C(=O)[C@H]2CCCN2Cc2ccc(-c3nnn(CC4CC4)n3)nc2)CC1,6.527508
O=C(NC12CC(C1)C2)[C@@H](Cc1ccccc1)NCc1ccc2oc(C3CNC3)nc2c1,7.235999,O=C(N[C@H](Cc1ccccc1)C(=O)NC12CC(C1)C2)c1ccc2oc(C3CNC3)nc2c1,7.154869
c1cc2nc(-c3ccc4nc([C@H]5CCCNC5)[nH]c4c3)oc2cc1CNC12CC(C1)C2,7.618822,O=C(NC12CC(C1)C2)c1ccc2nc(-c3ccc4nc([C@H]5CCCNC5)[nH]c4c3)oc2c1,7.400146
C#CCNc1ccc(N)c(NCc2ccc(O)c(N)c2)c1,4.200997,C#CCNc1ccc(N)c(NC(=O)c2ccc(O)c(N)c2)c1,4.305429
Oc1cc(Br)ccc1NCC1CNC1,4.344512,O=C(Nc1ccc(Br)cc1O)C1CNC1,5.327855
O=C(Nc1ccc(O)c(NCc2ccc(CCl)cc2)c1)C1CCN1,6.501299,O=C(Nc1cc(NC(=O)C2CCN2)ccc1O)c1ccc(CCl)cc1,6.58811
O=C(O)C1CCN(Cc2ccc3nc([C@H]4CCCN4)[nH]c3c2)CC1,5.173581,O=C(O)C1CCN(C(=O)c2ccc3nc([C@H]4CCCN4)[nH]c3c2)CC1,5.18817
C[C@H](NCc1cccc(F)n1)c1nc2cc(C(=O)O)ccc2[nH]1,4.624602,C[C@H](NC(=O)c1cccc(F)n1)c1nc2cc(C(=O)O)ccc2[nH]1,4.717408
C[C@@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(CNCc4ccc(C(F)(F)F)cc4)cc3o2)c1)C[C@@H]1Cc2ccccc2CN1,7.14846,C[C@@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(C(=O)NCc4ccc(C(F)(F)F)cc4)cc3o2)c1)C[C@@H]1Cc2ccccc2CN1,7.252234
Brc1cc(NC[C@@H]2CCCN2)[nH]n1,3.111612,O=C(Nc1cc(Br)n[nH]1)[C@@H]1CCCN1,4.336003
O=C1CCN(c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)C1,6.007517,O=C1CCN(c2ccc(NC(=O)[C@@H]3Cc4ccccc4CN3)cc2)C1,6.407586
Nc1cccc(-c2cccc(CNc3cccc(-c4ccc(NCC5CCN5)cc4)c3)c2)c1,7.607921,Nc1ccc(-c2cccc(NCc3cccc(-c4cccc(NC(=O)C5CCN5)c4)c3)c2)cc1,7.882229
O=C(Nc1cccc(-c2ccc(NC(=O)C3CCN3CC3CNC3)cc2)c1)C1CNC1,5.425119,O=C(Nc1cccc(-c2ccc(NC(=O)C3CCN3)cc2)c1)C1CN(C(=O)C2CNC2)C1,2.672984
C[C@H](c1ccccc1)N(Cc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)C[C@@H]1Cc2ccccc2CN1,7.693996,C[C@H](c1ccccc1)N(Cc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)C(=O)[C@@H]1Cc2ccccc2CN1,7.660516
Brc1ccc2oc(-c3ccccc3NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1,7.429347,O=C(Nc1ccccc1-c1nc2cc(Br)ccc2o1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.351755
Nc1ccc(CN2CCC[C@@H]2C(=O)Nc2ccccn2)cc1N,5.02016,Nc1ccc(C(=O)N2CCC[C@@H]2C(=O)Nc2ccccn2)cc1N,5.385377
O=C(c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1)N1CC(CNc2ccccn2)C1,7.656135,O=C(Nc1ccccn1)C1CN(C(=O)c2ccc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)cc2)C1,7.511553
O=C(Nc1ccc(CNC23CC(C2)C3)cc1O)[C@@H]1Cc2ccccc2CN1,7.122243,O=C(NC12CC(C1)C2)c1ccc(NC(=O)[C@@H]2Cc3ccccc3CN2)c(O)c1,6.925848
Oc1cc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)ccc1NC[C@@H](NCC1CCN1)c1ccccc1,7.607774,O=C(Nc1cccc(-c2ccc(NC[C@@H](NCC3CCN3)c3ccccc3)c(O)c2)c1)[C@@H]1Cc2ccccc2CN1,7.584937
Brc1ccc(NCc2ccc3nc([C@@H]4CCCN4Cc4cccc(Br)c4)oc3c2)cc1,5.992918,O=C(Nc1ccc(Br)cc1)c1ccc2nc([C@@H]3CCCN3Cc3cccc(Br)c3)oc2c1,6.231833
O=C(Nc1cccc2ccn(Cc3cccc(F)c3)c12)[C@@H]1Cc2ccccc2CN1Cc1ccc(-c2nnn(CC3CC3)n2)nc1,7.277185,O=C(Nc1cccc2ccn(Cc3cccc(F)c3)c12)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.030344
O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2nc([C@@H]3Cc4ccccc4CN3C[C@@H]3Cc4ccccc4CN3)oc2c1,7.73262,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2nc([C@@H]3Cc4ccccc4CN3C(=O)[C@@H]3Cc4ccccc4CN3)oc2c1,7.414653
N#Cc1ccccc1COC[C@H]1CCCN1Cc1ccc(N)c(N)c1,4.707809,N#Cc1ccccc1COC[C@H]1CCCN1C(=O)c1ccc(N)c(N)c1,5.136786
Nc1cc(CNc2cccnc2N2CC(c3nc4ccccc4o3)C2)ccc1O,5.503407,Nc1cc(C(=O)Nc2cccnc2N2CC(c3nc4ccccc4o3)C2)ccc1O,3.402653
O=C(Nc1ccnc2ccccc12)c1cccc(-c2ncccc2NC[C@H]2CCCN2)c1,5.977257,O=C(Nc1ccnc2ccccc12)c1cccc(-c2ncccc2NC(=O)[C@H]2CCCN2)c1,6.912224
c1ccc2c(c1)CN[C@H](CN(Cc1ccc3oc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)nc3c1)C13CC(C1)C3)C2,7.063394,O=C(c1ccc2oc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1)N(C[C@@H]1Cc2ccccc2CN1)C12CC(C1)C2,6.195159
O=Cc1cccc(CNc2cccc(Br)c2O)c1,3.712251,O=Cc1cccc(C(=O)Nc2cccc(Br)c2O)c1,4.01087
Nc1ccc(CN[C@@H](C(=O)O)c2ccccc2)cc1O,3.378653,N[C@@H](C(=O)Nc1ccc(C(=O)O)cc1O)c1ccccc1,4.400882
Nc1ccc(CNc2ccc(-c3cnc(F)nc3)cc2)cc1O,5.268482,Nc1ccc(C(=O)Nc2ccc(-c3cnc(F)nc3)cc2)cc1O,5.712006
N#Cc1ccc(O)c(NCc2ccc(CCl)cc2)c1,3.936396,N#Cc1ccc(O)c(NC(=O)c2ccc(CCl)cc2)c1,4.051625
O=C(NCCc1c[nH]c2ccccc12)[C@H]1CCCN(Cc2ccc3nc(-c4ccc5nc([C@H]6CCCN6)oc5c4)oc3c2)C1,7.634446,O=C(NCCc1c[nH]c2ccccc12)[C@H]1CCCN(C(=O)c2ccc3nc(-c4ccc5nc([C@H]6CCCN6)oc5c4)oc3c2)C1,7.641804
ClCc1ccc(CNc2cccc3cc[nH]c23)cc1,4.202829,O=C(Nc1cccc2cc[nH]c12)c1ccc(CCl)cc1,4.609473
OB(O)c1ccc(F)c(CNC23CC(C2)C3)c1,3.640302,O=C(NC12CC(C1)C2)c1cc(B(O)O)ccc1F,3.679874
O=C(Nc1ccc(B(O)O)cc1)c1ccccc1NCC1CCN1,5.11649,O=C(Nc1ccc(B(O)O)cc1)c1ccccc1NC(=O)C1CCN1,5.602933
Nc1cc(-c2cccc(NCc3cnccc3NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)c2)n[nH]1,7.457781,Nc1cc(-c2cccc(NCc3cnccc3NC(=O)c3ccc(CO[C@H]4CN5CCC4CC5)cc3)c2)n[nH]1,7.559605
Nc1ccc(Br)cc1NCc1ccc(CCl)cc1,3.620371,Nc1cc(Br)ccc1NC(=O)c1ccc(CCl)cc1,3.931907
N#Cc1ccc(CN(CCc2cn(CC3CC3)c3ccccc23)Cc2cccc(C(=O)NC3CC3)c2)cn1,7.170341,N#Cc1ccc(C(=O)N(CCc2cn(CC3CC3)c3ccccc23)Cc2cccc(C(=O)NC3CC3)c2)cn1,7.237761
